"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.675018542E1,-9.595178103E-4,-1.465076527E-1,1.327809119E-1,1.977275487E-1
1.676011842E1,3.641435317E-2,-1.647730205E-1,8.878119886E-2,1.906784064E-1
1.677005242E1,-5.574286355E-2,-1.201960502E-2,1.042096621E-1,1.187913777E-1
1.677998642E1,-7.421909200E-2,1.527936653E-1,1.491273880E-1,2.260383941E-1
1.678991942E1,5.947742994E-2,1.122715015E-1,2.205347550E-1,2.545152901E-1
1.679985342E1,1.181259988E-1,-1.166888720E-1,8.686623573E-2,1.873920685E-1
1.680978642E1,-2.197957400E-2,-1.826356247E-1,1.584174442E-1,2.427652358E-1
1.681972042E1,-1.554268858E-1,5.087670562E-2,5.288689613E-2,1.718807138E-1
1.682965342E1,-8.938080342E-2,1.960957142E-1,-7.286800146E-3,2.156282787E-1
1.683958742E1,3.218536587E-2,-7.120287547E-3,5.348623574E-2,6.282812813E-2
1.684952142E1,3.220343057E-2,-2.154116074E-1,7.069809973E-2,2.289922331E-1
1.685945442E1,-7.485574415E-2,-1.219746635E-1,-1.313167691E-2,1.437137499E-1
1.686938842E1,-1.214277296E-1,7.479430727E-2,-7.825036347E-2,1.626714520E-1
1.687932142E1,1.292435886E-2,1.384566945E-1,7.427776515E-2,1.576530422E-1
1.688925542E1,1.142849811E-1,2.245321446E-2,1.646827358E-1,2.017067357E-1
1.689918942E1,1.096966436E-2,4.064860982E-2,6.902462661E-2,8.085197645E-2
1.690912242E1,-7.387263990E-2,1.328095793E-2,3.758356333E-2,8.394090184E-2
1.691905642E1,4.095525973E-2,-8.618317131E-2,5.554094732E-2,1.104068347E-1
1.692898942E1,1.486447095E-1,-6.361085409E-2,2.646508276E-1,3.101316672E-1
1.693892342E1,-5.361632372E-3,-5.051318239E-2,5.643264771E-2,7.592741550E-2
1.694885742E1,-1.294739003E-1,-1.643564383E-2,3.892199099E-2,1.361930345E-1
1.695879042E1,-3.721926809E-2,2.101041171E-2,1.169197547E-1,1.244867076E-1
1.696872442E1,6.065170616E-3,9.817335295E-2,1.136453140E-1,1.502998700E-1
1.697865742E1,-6.138311061E-2,1.009844179E-2,3.044411302E-2,6.925827613E-2
1.698859142E1,-1.003983830E-1,-1.079782474E-1,-1.494554168E-1,2.099429895E-1
1.699852542E1,-7.874492828E-2,-1.398389489E-2,-7.608046174E-2,1.103836478E-1
1.700845842E1,-9.928418688E-2,1.082505084E-1,-6.093324959E-2,1.590232160E-1
1.701839242E1,-1.112341232E-1,1.407333719E-1,-7.018705308E-2,1.926269310E-1
1.702832542E1,-1.878776170E-2,5.928505654E-2,3.103468180E-2,6.950431205E-2
1.703825942E1,1.181763762E-1,-1.188526889E-1,8.736324906E-2,1.890078169E-1
1.704819342E1,1.277675275E-1,-1.394937987E-1,1.672104871E-1,2.524725885E-1
1.705812642E1,7.435968099E-2,-7.095475595E-2,8.031618476E-2,1.304401360E-1
1.706806042E1,1.177605844E-1,6.458082951E-2,8.638559461E-2,1.596894164E-1
1.707799342E1,2.636109734E-1,2.200270339E-1,1.935024923E-1,3.941393859E-1
1.708792779E1,2.647850943E-1,7.861283602E-2,1.156216729E-1,2.994319546E-1
1.709786179E1,1.105364225E-1,-2.983848948E-1,-1.140411705E-1,3.380195774E-1
1.710779479E1,-2.845611451E-3,-2.825046794E-1,-1.037652737E-1,3.009721306E-1
1.711772879E1,8.778787569E-2,5.999356549E-2,-4.230869830E-2,1.144376030E-1
1.712766179E1,2.002993689E-1,1.730746414E-1,-1.831055582E-1,3.218731336E-1
1.713759579E1,1.620336913E-1,2.172363589E-1,-8.376721144E-3,2.711396729E-1
1.714752979E1,8.147885791E-2,1.059124078E-1,-1.080542064E-1,1.718486367E-1
1.715746279E1,4.678686149E-4,-5.004764353E-2,-3.387549305E-1,3.424323122E-1
1.716739679E1,4.196770512E-2,-3.769820073E-2,-2.343464631E-1,2.410408832E-1
1.717732979E1,1.282651073E-1,-6.420372522E-2,-6.109814107E-2,1.559071484E-1
1.718726379E1,8.731799710E-2,-8.509935334E-2,-9.967046857E-2,1.574818557E-1
1.719719779E1,1.121429085E-1,-5.605873539E-3,-2.868000805E-2,1.158878794E-1
1.720713079E1,2.241689457E-1,1.273504292E-1,3.467515826E-2,2.601388372E-1
1.721706479E1,1.016940346E-1,2.216470781E-1,3.321627796E-2,2.461146583E-1
1.722699779E1,-1.113643974E-1,2.537975046E-2,-2.258644921E-1,2.531026067E-1
1.723693179E1,-1.170571095E-1,-2.286554777E-1,-9.619722247E-2,2.742983777E-1
1.724686579E1,-2.719718157E-3,-1.697562369E-1,5.879141450E-2,1.796691606E-1
1.725679879E1,1.396223507E-2,6.463258194E-2,1.072297490E-1,1.259783065E-1
1.726673279E1,1.086211213E-2,1.255840858E-1,1.449156386E-1,1.920674111E-1
1.727666579E1,3.087285554E-2,5.851059740E-3,1.880131263E-1,1.906208377E-1
1.728659979E1,-7.041078217E-2,-8.101404081E-2,6.347620368E-2,1.247003668E-1
1.729653379E1,-1.892912911E-1,-9.403517794E-2,-1.231651658E-1,2.446292411E-1
1.730646679E1,-7.379311320E-2,2.067008092E-2,1.802638113E-2,7.872500377E-2
1.731640079E1,5.118123135E-2,4.450769449E-2,1.309349459E-1,1.474598704E-1
1.732633379E1,-5.830920193E-2,7.905786395E-2,1.767087042E-2,9.981166537E-2
1.733626779E1,-1.081627819E-1,1.141368730E-1,4.601817191E-2,1.638416470E-1
1.734620179E1,7.307959758E-3,-3.171071814E-3,1.637261313E-1,1.639198220E-1
1.735613479E1,7.385881215E-2,-4.869753971E-2,2.016359693E-1,2.201900057E-1
1.736606879E1,3.318474867E-2,-6.018400200E-2,2.390786147E-1,2.487607800E-1
1.737600179E1,-3.583040362E-2,-8.054974448E-2,1.332545364E-1,1.597775035E-1
1.738593579E1,-4.503269680E-3,3.040374896E-2,3.013385975E-1,3.029019936E-1
1.739586979E1,1.019773505E-1,7.905621942E-2,4.626580149E-1,4.803141728E-1
1.740580279E1,6.841552947E-2,-5.641024556E-2,2.602215618E-1,2.749146444E-1
1.741573679E1,-1.075732089E-1,-8.870347657E-2,7.784632087E-2,1.596882955E-1
1.742566979E1,-1.051411053E-1,-1.081535908E-1,1.358787668E-1,2.030145080E-1
1.743560379E1,1.513363108E-2,-1.251487423E-1,1.175758123E-1,1.723812813E-1
1.744553779E1,-8.066262315E-2,3.724246281E-2,8.872565031E-3,8.928707756E-2
1.745547079E1,-2.060791405E-1,1.820799931E-1,-1.269085532E-1,3.028655096E-1
1.746540479E1,-1.259596232E-2,7.267005494E-2,-1.823805034E-2,7.597513825E-2
1.747533779E1,1.538744135E-1,-4.540015776E-2,-1.479228616E-2,1.611127592E-1
1.748527179E1,4.232843265E-2,3.222868323E-2,-1.597693205E-2,5.554859666E-2
1.749520579E1,-9.893371940E-2,1.194242543E-1,-1.138528901E-1,1.923863663E-1
1.750513879E1,-4.440556465E-2,6.245289983E-2,-7.864621997E-2,1.098064059E-1
1.751507279E1,2.997033780E-2,-9.824642488E-2,-4.808750153E-3,1.028285234E-1
1.752500579E1,-6.371285146E-2,-8.684179620E-2,6.005032003E-2,1.233161220E-1
1.753493979E1,-1.291067591E-1,2.442395968E-4,-4.484638989E-2,1.366741146E-1
1.754487379E1,-2.905047941E-2,6.147572959E-2,-1.518229544E-2,6.966848483E-2
1.755480679E1,-4.173575339E-2,4.890072132E-2,3.848052621E-3,6.440466726E-2
1.756474079E1,-1.256483960E-1,-7.677387756E-2,2.152710915E-2,1.488125134E-1
1.757467479E1,-3.098879486E-2,-2.018446783E-1,3.710584581E-2,2.075534229E-1
1.758460779E1,8.290951626E-2,-2.866241159E-2,-6.143669486E-3,8.793899249E-2
1.759454179E1,5.516183761E-2,1.025215344E-1,-1.678004712E-1,2.042314654E-1
1.760447479E1,3.866313749E-2,5.460593642E-3,-7.229965210E-2,8.216992137E-2
1.761440879E1,1.125323970E-1,8.923107815E-2,1.148089099E-1,1.838662869E-1
1.762434179E1,1.272064141E-1,1.642657928E-1,1.059801990E-1,2.332306263E-1
1.763427579E1,-1.547594901E-2,-1.469366122E-2,-1.317295825E-1,1.334469617E-1
1.764420979E1,-3.688114827E-2,-1.518472386E-1,-1.100422597E-1,1.911206475E-1
1.765414279E1,1.543212321E-1,-1.070693434E-1,1.584811789E-1,2.457542900E-1
1.766407679E1,1.920247365E-1,-7.330959415E-2,2.120200396E-2,2.066333008E-1
1.767401079E1,-5.701615415E-2,7.407179698E-3,-7.356908262E-2,9.337086302E-2
1.768394379E1,-1.304729428E-1,7.706352487E-2,5.813886523E-2,1.623025056E-1
1.769387779E1,1.510563296E-2,1.235911903E-1,1.031834757E-1,1.617089735E-1
1.770381079E1,1.683942377E-2,1.348869785E-1,-2.451094329E-2,1.381262086E-1
1.771374479E1,-9.097534826E-2,-3.514800158E-3,-9.548093855E-2,1.319298201E-1
1.772367879E1,-7.920578937E-2,-1.225891511E-1,-7.395032108E-2,1.636163409E-1
1.773361179E1,-3.352297355E-2,-8.855017902E-2,-9.957457423E-2,1.374045843E-1
1.774354579E1,5.479775250E-2,3.018512248E-2,-1.143539965E-2,6.359798474E-2
1.775347879E1,1.766470527E-1,9.065148560E-2,1.777477545E-1,2.664885312E-1
1.776341279E1,5.135706809E-2,5.033720404E-2,-4.785361290E-2,8.637911102E-2
1.777334679E1,-2.060065072E-1,-1.904426946E-2,-2.304954869E-1,3.097249339E-1
1.778327979E1,-1.438231046E-1,2.216915855E-2,-1.630729973E-2,1.464325272E-1
1.779321379E1,8.628443778E-2,-5.509415038E-3,2.040274805E-1,2.215909986E-1
1.780314679E1,2.440310785E-2,-1.481616381E-1,1.670543665E-1,2.246208896E-1
1.781308079E1,-1.521009438E-1,-1.259550460E-1,9.670768440E-2,2.198903066E-1
1.782301479E1,-1.438753275E-1,-3.358003416E-4,5.046965718E-2,1.524710101E-1
1.783294779E1,-7.207891971E-2,3.855596443E-2,-1.207625449E-2,8.263031515E-2
1.784288179E1,-3.391860622E-2,3.921950920E-2,1.469224030E-1,1.558038326E-1
1.785281479E1,4.227133093E-2,-8.000842935E-2,1.442519796E-1,1.702846082E-1
1.786274879E1,-2.655922750E-2,-5.449536466E-2,6.705586910E-3,6.099264079E-2
1.787268279E1,-1.137145852E-1,1.816153770E-1,7.916428328E-2,2.284340951E-1
1.788261579E1,-5.282822298E-2,1.828062538E-1,1.388930064E-1,2.355848357E-1
1.789254979E1,-1.573154542E-2,-1.316722159E-2,2.991727889E-2,3.627534730E-2
1.790248279E1,-4.602171221E-2,-1.039911224E-1,2.332512796E-2,1.160870928E-1
1.791241679E1,4.185489041E-2,-1.015288051E-1,1.613258493E-1,1.951562445E-1
1.792235079E1,1.823390247E-1,2.775302566E-2,2.600993550E-1,3.188564330E-1
1.793228379E1,5.076318741E-2,1.070342236E-1,2.269906658E-1,2.560429428E-1
1.794221779E1,-1.422070164E-1,4.850229752E-2,7.967357576E-2,1.700681836E-1
1.795215079E1,-1.362161237E-1,1.319369394E-4,8.160140276E-2,1.587880307E-1
1.796208479E1,-3.945225122E-2,2.750651299E-3,6.602383554E-2,7.696228342E-2
1.797201879E1,4.947463467E-2,-2.660197385E-2,1.261981165E-1,1.381353290E-1
1.798195179E1,6.997770449E-2,-6.456742203E-2,6.797972918E-2,1.169917719E-1
1.799188579E1,-6.809135161E-3,-3.635383449E-2,1.695809484E-2,4.068835932E-2
1.800181979E1,-1.109325805E-1,-4.880306368E-2,-5.261558533E-2,1.321218236E-1
1.801175279E1,-1.976715571E-1,6.606216221E-2,4.217889011E-2,2.126436280E-1
1.802168679E1,-2.047047525E-1,6.371114755E-2,2.681065321E-2,2.160600776E-1
1.803161979E1,-1.619230327E-1,-8.629844368E-2,-1.998870671E-2,1.845698738E-1
1.804155379E1,-5.255976269E-2,-8.095051629E-2,-1.090067178E-1,1.455952584E-1
1.805148779E1,7.575084323E-2,-2.666336733E-2,-1.715438586E-1,1.894107200E-1
1.806142079E1,1.585646113E-2,-7.069833728E-2,-1.794674206E-1,1.935413064E-1
1.807135479E1,-9.102513182E-2,6.991326635E-2,-1.380165088E-1,1.795048638E-1
1.808128792E1,-8.597057020E-2,2.437605351E-1,-2.006220621E-1,3.271992500E-1
1.809122192E1,-7.597642698E-2,9.611918955E-2,-1.175910151E-1,1.698203842E-1
1.810115592E1,-3.139213854E-2,-6.926154391E-2,9.446176887E-3,7.662805025E-2
1.811108892E1,6.325312327E-3,-1.665043810E-1,1.943439066E-2,1.677540283E-1
1.812102292E1,-8.670362832E-2,-1.219222487E-1,-1.996882617E-2,1.509347803E-1
1.813095592E1,-1.099207016E-1,6.486079694E-2,1.171208990E-1,1.732246766E-1
1.814088992E1,1.664823580E-2,5.322149391E-2,1.389614189E-1,1.497329860E-1
1.815082392E1,3.311931924E-2,-2.931285951E-2,1.325189567E-1,1.397047133E-1
1.816075692E1,-6.852647125E-2,-2.264498714E-3,1.027320707E-1,1.235106617E-1
1.817069092E1,-9.977855070E-2,-4.201571625E-3,2.220187783E-2,1.023051111E-1
1.818062392E1,-3.680810833E-2,4.439040757E-2,8.941445231E-2,1.063968487E-1
1.819055792E1,2.704586203E-2,6.932604144E-2,7.295044720E-2,1.042081879E-1
1.820049192E1,4.105426954E-2,2.148094355E-2,1.192019230E-1,1.278905096E-1
1.821042492E1,1.888800262E-2,-5.393971472E-2,-1.297906458E-2,5.860636130E-2
1.822035892E1,5.559227034E-2,-8.135587452E-3,-4.139828682E-4,5.618593851E-2
1.823029292E1,2.025915140E-1,9.353772607E-2,1.362453872E-1,2.614487201E-1
1.824022592E1,2.153348992E-1,1.212171385E-1,9.807300925E-2,2.658590390E-1
1.825015992E1,3.624191284E-2,-4.198411616E-3,-8.873909891E-2,9.594649854E-2
1.826009292E1,-7.463033399E-2,-7.427393706E-2,-1.038570750E-1,1.478938690E-1
1.827002692E1,5.123455978E-2,-2.499815340E-2,4.822900414E-2,7.467211414E-2
1.827996092E1,2.380745016E-1,1.074003209E-2,1.209829849E-1,2.672670934E-1
1.828989392E1,1.762146511E-1,-1.151777687E-2,1.435912442E-1,2.276020823E-1
1.829982792E1,-1.805550529E-2,-1.070491157E-1,2.697852677E-1,2.908085369E-1
1.830976092E1,-4.117781938E-2,-2.129847388E-1,2.174047405E-1,3.071203883E-1
1.831969492E1,8.858618508E-2,-1.994880312E-1,1.442250824E-1,2.616177768E-1
1.832962892E1,6.362978445E-2,3.229351424E-2,7.090392172E-2,1.005931740E-1
1.833956192E1,-5.402832745E-2,2.317505917E-1,-1.179745924E-1,2.656038429E-1
1.834949592E1,-1.648392676E-2,1.563141277E-1,-2.192904675E-1,2.698038834E-1
1.835942992E1,5.020404284E-2,-4.776199891E-2,-1.460815734E-1,1.616832723E-1
1.836936292E1,-5.332242234E-2,-1.250548032E-1,-8.950216055E-2,1.627655408E-1
1.837929692E1,-2.561018695E-1,6.933636543E-2,-1.787330103E-1,3.199080932E-1
1.838922992E1,-3.191507879E-1,2.799011518E-1,-1.985182339E-1,4.686271112E-1
1.839916392E1,-2.415739323E-1,1.564710889E-1,-1.379247075E-1,3.191620143E-1
1.840909792E1,-1.591556187E-1,-7.830204737E-2,-3.234094977E-3,1.774040049E-1
1.841903092E1,-1.169548015E-1,-1.494118825E-1,-8.289480686E-2,2.070601005E-1
1.842896492E1,-7.099839994E-2,-1.045569227E-1,-1.151258290E-2,1.269072986E-1
1.843889792E1,-6.452641386E-2,5.924049437E-3,5.089650393E-2,8.239664167E-2
1.844883192E1,-1.625298458E-1,8.665665873E-2,-1.302174926E-2,1.846480253E-1
1.845876592E1,-1.782463027E-1,1.224037167E-2,1.722531259E-2,1.794945194E-1
1.846869892E1,1.841237731E-2,-8.390033609E-2,2.712651980E-1,2.845401372E-1
1.847863292E1,7.299308163E-2,-1.230149449E-2,2.790694767E-1,2.887197423E-1
1.848856692E1,-1.048242684E-1,9.856846942E-2,6.413986266E-2,1.575366382E-1
1.849849992E1,-1.310267472E-1,3.609647934E-2,-1.277265787E-2,1.365067951E-1
1.850843392E1,2.599598075E-2,-1.514988999E-1,7.152606547E-2,1.695396288E-1
1.851836692E1,2.972627136E-2,-1.917850737E-1,7.663185418E-2,2.086566720E-1
1.852830092E1,-6.312267097E-2,2.560446341E-3,5.927790284E-2,8.663081000E-2
1.853823492E1,5.753989108E-3,2.969779634E-1,2.107628882E-1,3.642114965E-1
1.854816792E1,9.409407036E-2,2.928595136E-1,1.894977343E-1,3.612890534E-1
1.855810192E1,6.474104322E-2,2.998456526E-2,1.387357163E-1,1.560066531E-1
1.856803492E1,6.383025259E-2,-2.570806385E-1,7.839069664E-2,2.762423885E-1
1.857796892E1,4.252335506E-2,-3.174701884E-1,5.636365056E-2,3.252267169E-1
1.858790292E1,-3.851727230E-2,-1.021956252E-2,9.780520678E-2,1.056119226E-1
1.859783592E1,-8.037030805E-2,2.854930817E-1,7.428478181E-2,3.057513939E-1
1.860776992E1,-9.079725486E-2,2.058501124E-1,-1.172951460E-3,2.249884132E-1
1.861770392E1,-1.266417192E-1,-6.078553431E-2,-3.067156971E-2,1.437836966E-1
1.862763692E1,-1.605672096E-1,-2.263494821E-1,-5.971761346E-2,2.838698825E-1
1.863757092E1,-1.569850408E-1,-1.648002100E-1,-4.609944820E-2,2.322252600E-1
1.864750392E1,-4.589704775E-2,-2.606766682E-3,7.619389772E-2,8.898788836E-2
1.865743792E1,1.714169558E-1,6.608634593E-2,1.648078662E-1,2.468052078E-1
1.866737192E1,2.638411893E-1,6.137439460E-2,1.222962695E-1,2.972126629E-1
1.867730492E1,8.907176893E-2,7.178538948E-2,1.736681521E-2,1.157088088E-1
1.868723892E1,-1.602264997E-1,6.518224305E-2,-1.073197961E-1,2.035652098E-1
1.869717192E1,-7.209430063E-2,1.882148483E-2,-1.215361315E-1,1.425582959E-1
1.870710592E1,1.404019079E-1,-7.332880774E-2,7.171843886E-2,1.738773828E-1
1.871703992E1,6.057006441E-2,-2.748690654E-2,1.729179543E-1,1.852697538E-1
1.872697292E1,-1.217055272E-1,5.972270236E-2,-1.264501315E-1,1.853878968E-1
1.873690692E1,-1.088179441E-1,4.192998145E-2,-1.707533151E-1,2.067756342E-1
1.874684092E1,1.111398095E-2,-1.705434777E-2,3.522128820E-2,4.068059111E-2
1.875677392E1,3.518743831E-2,-6.247734850E-2,-4.815532923E-2,8.637424745E-2
1.876670792E1,-6.762505900E-3,-6.874630828E-2,-7.794630826E-2,1.041509163E-1
1.877664092E1,4.507039307E-2,1.797078348E-2,7.308668733E-2,8.772658237E-2
1.878657492E1,5.141159337E-2,1.039981208E-1,1.381995267E-1,1.804379955E-1
1.879650892E1,-5.811069810E-2,1.099566619E-1,-3.768939793E-2,1.299531125E-1
1.880644192E1,-5.031812293E-2,-3.867122767E-2,-3.694914043E-2,7.343443554E-2
1.881637592E1,8.117919724E-2,-2.107856192E-1,8.309302747E-2,2.406763191E-1
1.882630992E1,-7.653935625E-3,-8.545681922E-2,5.449604988E-2,1.016428558E-1
1.883624292E1,-1.364719120E-1,1.320438795E-1,-9.759295285E-2,2.135053941E-1
1.884617692E1,-5.519619914E-2,1.022980702E-1,-8.636922240E-2,1.448142194E-1
1.885610992E1,7.622248513E-2,1.572583525E-2,6.406677246E-2,1.008053593E-1
1.886604392E1,-1.436377661E-2,-5.122375614E-2,-5.418673217E-2,7.593677117E-2
1.887597792E1,-1.435360063E-1,8.168420938E-3,-1.692938501E-1,2.221029398E-1
1.888591092E1,1.994705443E-2,1.757288205E-1,6.243364513E-2,1.875538946E-1
1.889584492E1,1.638718184E-1,1.840386641E-1,2.742542946E-1,3.686999063E-1
1.890577892E1,3.010194583E-3,1.458188689E-2,5.168003082E-2,5.378213721E-2
1.891571192E1,-1.375781595E-1,-1.865006526E-1,-7.104834795E-2,2.424007243E-1
1.892564592E1,-1.764580049E-4,-2.382761757E-1,1.303016925E-1,2.715770574E-1
1.893557892E1,9.618729134E-2,-4.647591296E-2,2.095016438E-1,2.351657803E-1
1.894551292E1,1.953425243E-2,1.096696459E-1,1.168513423E-1,1.614411795E-1
1.895544692E1,-1.268790979E-2,7.675857430E-2,9.289705396E-2,1.211722923E-1
1.896537992E1,1.163031659E-1,-6.097260866E-2,2.211656696E-1,2.572126334E-1
1.897531392E1,1.440676004E-1,-1.357758101E-1,2.760827190E-1,3.397237287E-1
1.898524692E1,-1.906926203E-3,-1.185378712E-1,7.233941317E-2,1.388807185E-1
1.899518092E1,-6.838590053E-2,-3.291614449E-2,-8.454664528E-2,1.136144321E-1
1.900511492E1,-1.740556443E-2,6.373286904E-2,-4.471950531E-3,6.621805351E-2
1.901504792E1,4.020625425E-2,1.175844004E-1,-3.381678700E-2,1.287874574E-1
1.902498192E1,3.753107772E-2,7.329280625E-2,-1.725811547E-1,1.912189117E-1
1.903491592E1,1.952716496E-2,5.398913283E-2,-1.252801037E-1,1.378087117E-1
1.904484892E1,6.292990015E-2,-1.467977408E-2,-3.280287981E-3,6.470261501E-2
1.905478292E1,3.833132171E-2,-6.383456491E-2,-5.147303939E-2,9.051859304E-2
1.906471592E1,-1.483667018E-2,-3.423173603E-2,1.377019286E-3,3.733409589E-2
1.907464992E1,7.259122945E-3,4.237199441E-2,1.425445926E-1,1.488860022E-1
1.908458317E1,4.631196937E-3,1.042477786E-1,2.093145329E-1,2.338837767E-1
1.909451617E1,-5.143659479E-2,2.459205742E-2,1.192060161E-1,1.321384382E-1
1.910445017E1,-4.655563609E-2,-1.588951069E-1,9.839986861E-2,1.926074152E-1
1.911438417E1,-3.243045329E-2,-1.641196124E-1,1.009451616E-1,1.953891172E-1
1.912431717E1,-8.967428796E-2,-4.719220601E-2,-5.937145829E-2,1.174459548E-1
1.913425117E1,-1.130078304E-1,7.422272824E-2,4.481247604E-2,1.424357439E-1
1.914418417E1,-4.887825522E-2,7.265527245E-2,6.726929247E-2,1.104220547E-1
1.915411817E1,-5.978193283E-2,1.248840553E-2,-1.954373360E-2,6.412329755E-2
1.916405217E1,-1.396227481E-1,4.474187548E-2,-1.550096869E-1,2.133643603E-1
1.917398517E1,-8.645913248E-2,6.165110952E-2,-8.031443059E-2,1.331407100E-1
1.918391917E1,2.893790909E-2,-1.256382776E-2,-1.219284797E-1,1.259436640E-1
1.919385317E1,1.130565085E-2,-2.929919165E-2,-9.708015203E-2,1.020334077E-1
1.920378617E1,7.610512055E-3,-1.925217452E-3,-3.271400213E-2,3.364271528E-2
1.921372017E1,9.944215307E-2,7.424250827E-2,6.114316463E-2,1.383444196E-1
1.922365417E1,9.524814628E-2,1.044745775E-1,4.887278259E-2,1.495850781E-1
1.923358717E1,-5.624176352E-4,1.903356632E-2,-2.671768248E-2,3.280895484E-2
1.924352117E1,1.352621779E-2,-6.517441783E-2,-9.802857041E-3,6.728119584E-2
1.925345417E1,1.067953922E-1,-1.262108068E-1,7.851407290E-2,1.830270013E-1
1.926338817E1,7.461418562E-2,-2.563614402E-2,1.460248554E-1,1.659751396E-1
1.927332217E1,-4.273804838E-2,7.701980780E-2,6.968009949E-2,1.123116549E-1
1.928325517E1,-8.000208878E-2,-2.010746000E-2,7.206459403E-2,1.095351536E-1
1.929318917E1,-5.058712912E-3,-8.075664455E-2,2.304223967E-1,2.442165168E-1
1.930312317E1,3.557601091E-2,-6.161837881E-2,1.822097647E-1,1.956089863E-1
1.931305617E1,-1.140569306E-2,-9.231086145E-2,4.418623924E-2,1.029747965E-1
1.932299017E1,2.616325680E-2,-1.377578609E-1,9.178198993E-2,1.675878215E-1
1.933292317E1,1.004186838E-1,7.912726309E-2,1.527064687E-1,1.991589852E-1
1.934285717E1,2.316763686E-2,2.438672285E-1,-6.179337502E-2,2.526388445E-1
1.935279117E1,-8.284037294E-2,9.244207663E-2,-1.243579978E-1,1.757070759E-1
1.936272417E1,-7.004759699E-2,-9.369002776E-2,-8.857420743E-2,1.467306286E-1
1.937265817E1,-4.070198393E-2,-1.053649897E-1,-5.503340900E-2,1.256467614E-1
1.938259217E1,-5.511402292E-2,5.767112453E-2,6.651207805E-3,8.004843966E-2
1.939252517E1,-1.078704622E-2,2.371714540E-1,1.159380072E-1,2.642125668E-1
1.940245917E1,3.104004251E-2,1.502617570E-1,2.973075271E-2,1.562881873E-1
1.941239217E1,1.798183266E-2,-2.248198504E-1,-9.943891883E-2,2.464861254E-1
1.942232617E1,-4.743069019E-2,-2.822025245E-1,-2.742578030E-2,2.874719267E-1
1.943226017E1,-8.750001909E-2,-2.777416015E-2,9.593000472E-2,1.327788504E-1
1.944219317E1,-5.716316137E-2,1.928412088E-1,7.572728992E-2,2.149185456E-1
1.945212717E1,3.977248678E-3,1.868472645E-1,1.038652611E-1,2.138123271E-1
1.946206117E1,-5.600431175E-3,-1.510118588E-2,1.134371531E-1,1.145748591E-1
1.947199417E1,-1.287072116E-1,-2.587850471E-1,-9.030089021E-2,3.028027372E-1
1.948192817E1,-1.875451297E-1,-1.833246460E-1,-1.120215422E-1,2.851840238E-1
1.949186217E1,-3.101701909E-2,1.732220278E-2,4.723088443E-2,5.910051292E-2
1.950179517E1,4.315471731E-2,4.315740338E-2,6.443046927E-2,8.874782512E-2
1.951172917E1,-8.554083640E-2,1.403850469E-2,-3.677255452E-2,9.416228051E-2
1.952166217E1,-1.368250290E-1,4.376204202E-2,-5.774183929E-2,1.548235282E-1
1.953159617E1,-7.875019991E-2,1.163253213E-1,-1.206233811E-1,1.851571615E-1
1.954153017E1,-1.054172697E-2,1.425265211E-1,-8.365903795E-2,1.656012435E-1
1.955146317E1,2.707032897E-2,1.124450862E-2,-4.175028920E-2,5.101302121E-2
1.956139717E1,7.858061238E-2,-1.150143208E-1,7.635645032E-2,1.588506032E-1
1.957133117E1,8.411574204E-2,-9.663316894E-2,8.085471332E-2,1.514955843E-1
1.958126417E1,3.966839264E-2,5.272946899E-2,1.480748892E-1,1.621115390E-1
1.959119817E1,-1.668932277E-2,1.526033110E-1,2.090040457E-1,2.593241122E-1
1.960113217E1,-1.004102693E-1,4.642670042E-2,1.495764542E-1,1.860397171E-1
1.961106517E1,-6.169273438E-2,-1.620967681E-1,9.493363917E-2,1.977213988E-1
1.962099917E1,5.354454344E-2,-2.570216730E-1,1.742604750E-1,3.151093012E-1
1.963093217E1,-1.968662950E-2,-1.105606885E-1,2.438569593E-1,2.684724303E-1
1.964086617E1,-1.658619547E-1,4.720560436E-2,2.979624152E-2,1.750039232E-1
1.965080017E1,-9.087177032E-2,1.003852541E-1,-1.271769404E-2,1.360022707E-1
1.966073317E1,8.937428925E-2,5.870245916E-2,1.999946558E-1,2.267853714E-1
1.967066717E1,8.113510558E-2,-1.163119572E-2,8.983603656E-2,1.216088136E-1
1.968060117E1,-2.913092660E-2,3.021712913E-2,-1.090850705E-1,1.168813004E-1
1.969053417E1,-3.090136756E-2,8.129289818E-2,-1.256841463E-1,1.528395709E-1
1.970046817E1,2.682199133E-2,4.189723247E-2,-1.953496277E-2,5.344541213E-2
1.971040217E1,5.599277720E-2,-9.010599863E-3,-6.232313275E-2,8.426479030E-2
1.972033517E1,5.929230161E-2,-5.748172956E-2,-1.010691226E-1,1.305170249E-1
1.973026917E1,7.445499517E-2,5.980852396E-2,1.044809729E-1,1.415516850E-1
1.974020217E1,-5.048604766E-3,1.514173312E-1,7.352347434E-2,1.683995187E-1
1.975013617E1,-1.223341577E-1,-1.780576295E-2,-1.442578268E-1,1.899816094E-1
1.976007017E1,-1.421208705E-2,-2.000145912E-1,-6.402116418E-2,2.104911627E-1
1.977000317E1,1.690472437E-1,-1.948316192E-1,1.440467423E-1,2.954416938E-1
1.977993717E1,9.011937071E-2,-7.009968289E-2,4.839448035E-2,1.240060170E-1
