"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.740445267E1,-7.404621542E-2,-2.290321480E-2,2.382395393E-1,2.505303920E-1
1.741438567E1,-1.155977541E-1,8.151493706E-3,2.305586368E-1,2.580437416E-1
1.742431867E1,-1.163538904E-1,-2.517591789E-2,8.449577451E-2,1.459848984E-1
1.743425167E1,2.683022311E-2,-6.256601147E-2,1.459798318E-1,1.610728964E-1
1.744418467E1,1.239960186E-1,-9.052220732E-4,2.358158684E-1,2.664300205E-1
1.745411767E1,1.129287377E-2,1.539867897E-2,3.191410303E-2,3.719083602E-2
1.746405067E1,-5.130650338E-2,-2.226287160E-2,-9.760640144E-2,1.124944547E-1
1.747398467E1,1.594959632E-2,-7.582661949E-2,-2.311053514E-2,8.085890601E-2
1.748391767E1,1.156082608E-1,-3.788239259E-2,1.116718787E-1,1.651391962E-1
1.749385067E1,1.509338853E-1,1.883629359E-2,2.170556617E-1,2.650452866E-1
1.750378367E1,7.509495009E-2,-1.343083508E-2,4.849563718E-2,9.039615968E-2
1.751371667E1,-4.446423780E-2,2.189372957E-2,-8.484602273E-2,9.826113886E-2
1.752364967E1,-9.389177497E-2,4.189095128E-2,-1.046832865E-1,1.467280058E-1
1.753358367E1,-4.444249347E-3,3.622273352E-2,-2.438405871E-2,4.389100244E-2
1.754351667E1,1.203882865E-1,9.927366190E-3,1.688447839E-1,2.076064864E-1
1.755344967E1,7.256193627E-2,-6.745073888E-2,1.365593827E-1,1.687107044E-1
1.756338267E1,-3.602621226E-2,-1.731318528E-1,-7.613601029E-2,1.925336814E-1
1.757331567E1,-1.844864147E-2,-1.093305074E-1,-1.139838678E-1,1.590152015E-1
1.758324867E1,4.664689377E-3,2.378216095E-2,7.766037941E-2,8.135407203E-2
1.759318167E1,-1.636711858E-1,1.398617804E-1,-3.416528106E-3,2.153166211E-1
1.760311567E1,-1.288276642E-1,6.209238701E-2,1.861273992E-1,2.347241793E-1
1.761304867E1,-4.524566336E-2,-5.811620727E-2,3.055719817E-1,3.143229225E-1
1.762298167E1,-1.730159135E-1,-3.840674166E-2,9.176620245E-3,1.774649105E-1
1.763291467E1,-7.310569078E-2,4.897298925E-2,-4.035748243E-2,9.680662213E-2
1.764284767E1,1.556826467E-1,2.110749833E-2,1.355407977E-1,2.074943874E-1
1.765278067E1,6.184755312E-2,-2.347499941E-2,-5.876451731E-3,6.641331274E-2
1.766271467E1,-1.392126299E-1,-2.287394218E-3,-2.882139373E-1,3.200822740E-1
1.767264767E1,-3.066955972E-2,3.960205872E-2,-8.174524426E-2,9.587090230E-2
1.768258067E1,8.979201799E-2,-1.897633441E-2,-3.014005780E-2,9.659777869E-2
1.769251367E1,1.007966788E-2,8.043685667E-3,-1.883206898E-1,1.887617090E-1
1.770244667E1,-7.126314176E-2,1.366611608E-1,-1.793510610E-1,2.364772956E-1
1.771237967E1,-2.713389460E-2,6.027046770E-2,7.938179970E-3,6.657170731E-2
1.772231267E1,2.445694791E-2,-5.866452992E-2,1.215729690E-1,1.371847519E-1
1.773224667E1,7.167120432E-2,-2.138282910E-2,3.441203356E-1,3.521545006E-1
1.774217967E1,-2.437952712E-2,1.600529104E-2,2.670750833E-1,2.686626710E-1
1.775211267E1,-1.022540608E-1,-2.580811154E-2,1.844971955E-2,1.070623357E-1
1.776204567E1,6.328304457E-2,2.664174177E-3,9.775609016E-2,1.164821648E-1
1.777197867E1,1.603795505E-1,6.385934249E-2,4.171111286E-2,1.775934480E-1
1.778191167E1,1.030486791E-1,1.119427510E-2,-2.210393697E-1,2.441367343E-1
1.779184567E1,6.143435597E-2,-5.230115131E-2,-2.059167159E-1,2.211589573E-1
1.780177867E1,1.078439990E-1,-6.081992324E-2,1.234756529E-2,1.244260967E-1
1.781171167E1,1.087195099E-1,-5.983532522E-2,1.592956960E-2,1.251157431E-1
1.782164467E1,2.068531109E-2,-1.937288526E-2,2.799646854E-2,3.983708108E-2
1.783157767E1,-1.200750950E-1,2.665182821E-2,1.317740214E-1,1.802574301E-1
1.784151067E1,-1.427987090E-1,-6.462525465E-3,3.258548033E-1,3.558294372E-1
1.785144467E1,-3.497588787E-2,3.002954543E-2,4.317566496E-1,4.342106526E-1
1.786137767E1,1.607384965E-2,1.687411420E-2,3.409605002E-1,3.417560052E-1
1.787131067E1,-1.612459252E-2,-1.197503553E-1,9.696320772E-2,1.549258330E-1
1.788124367E1,2.300369555E-2,-1.576793063E-1,-1.476234841E-1,2.172202263E-1
1.789117667E1,8.911560478E-2,-7.481304120E-2,-2.517542088E-1,2.773423224E-1
1.790110967E1,2.968819594E-2,3.056325004E-2,-3.087937975E-1,3.117196025E-1
1.791104267E1,-6.100436635E-3,7.455463082E-2,-1.285124445E-1,1.486978705E-1
1.792097667E1,9.442833010E-3,1.898466669E-2,6.661674321E-2,6.990976427E-2
1.793090967E1,-4.340382697E-2,-1.331107680E-2,1.316617548E-1,1.392691446E-1
1.794084267E1,-4.405043766E-2,-1.265516538E-2,1.880125415E-1,1.935182421E-1
1.795077567E1,-1.553416992E-2,1.402975442E-2,2.235536724E-1,2.245314876E-1
1.796070867E1,-7.086505601E-2,6.136091860E-2,3.533121586E-2,1.001764109E-1
1.797064167E1,3.541042736E-2,3.092658140E-2,4.607021213E-3,4.723956443E-2
1.798057567E1,1.607831546E-1,-4.360195622E-4,5.024161577E-2,1.684506838E-1
1.799050867E1,4.328807037E-2,4.855381697E-3,-1.447770596E-1,1.511880575E-1
1.800044167E1,-4.224094369E-2,-4.530726012E-2,-3.581261712E-1,3.634438054E-1
1.801037467E1,-6.469523851E-3,-4.220967935E-2,-1.627718657E-1,1.682801000E-1
1.802030767E1,-4.575565020E-2,3.020993203E-2,-2.369759560E-2,5.973102674E-2
1.803024067E1,7.534228731E-3,-3.051926801E-2,2.307094949E-1,2.328412794E-1
1.804017467E1,2.384077929E-2,-1.417194043E-1,4.215520889E-1,4.453750509E-1
1.805010767E1,-2.165358808E-1,-5.313322837E-2,1.303332675E-1,2.582589557E-1
1.806004067E1,-1.803138233E-1,5.042253228E-2,1.432281321E-1,2.357324850E-1
1.806997367E1,-4.037913540E-2,6.776418619E-2,2.518641365E-1,2.639280257E-1
1.807990667E1,2.843994331E-2,5.282142559E-2,1.284720987E-1,1.417886227E-1
1.808983967E1,1.745707612E-1,-2.734936450E-2,3.862729132E-2,1.808729002E-1
1.809977267E1,8.537252795E-2,-1.028392757E-1,-3.452523565E-1,3.702209811E-1
1.810970667E1,-6.766218882E-2,5.514869051E-2,-3.986491299E-1,4.080939581E-1
1.811963967E1,-6.992082205E-3,9.388296761E-2,-1.349145609E-1,1.645139495E-1
1.812957267E1,8.511079196E-2,-1.007000353E-1,5.160167813E-2,1.415877015E-1
1.813950567E1,-1.647291298E-1,-4.345358312E-2,-8.234516859E-2,1.892211058E-1
1.814943867E1,-2.261536369E-1,1.474923421E-1,1.420563501E-1,3.050892739E-1
1.815937167E1,-1.086609464E-1,8.984036716E-2,2.180707383E-1,2.596793017E-1
1.816930567E1,4.571499377E-3,-1.206116136E-2,2.387880081E-1,2.391361182E-1
1.817923867E1,-5.130827582E-2,1.917272776E-2,1.048715669E-1,1.183138969E-1
1.818917167E1,-9.028037013E-2,-2.646431532E-3,-1.340737313E-1,1.616580164E-1
1.819910467E1,-2.932055226E-2,1.938187536E-3,-2.217609161E-1,2.236992518E-1
1.820903767E1,-3.712113993E-2,7.668108042E-2,-1.682103610E-1,1.885542168E-1
1.821897067E1,-2.041082086E-2,9.361547576E-2,-4.394007146E-2,1.054096238E-1
1.822890467E1,9.865349159E-5,1.608072013E-2,-7.080334961E-2,7.260656726E-2
1.823883767E1,-3.651355941E-2,-4.367833547E-3,-1.160198683E-1,1.217083720E-1
1.824877067E1,-2.766663076E-2,-1.020657074E-2,-4.622516334E-2,5.483048668E-2
1.825870367E1,-3.066546667E-2,1.787967084E-2,-7.392050028E-3,3.625873521E-2
1.826863667E1,-2.982346762E-2,2.768366078E-2,1.282808948E-1,1.345801332E-1
1.827856967E1,-7.840160536E-2,-2.900054511E-2,1.330960768E-1,1.571700004E-1
1.828850367E1,-3.885158686E-2,-4.793715499E-2,7.518876135E-2,9.726647143E-2
1.829843667E1,7.944151439E-2,3.416392889E-2,1.802538711E-1,1.999239513E-1
1.830836967E1,5.959001625E-2,3.121357005E-2,7.349189937E-2,9.963090015E-2
1.831830267E1,5.824625300E-2,-9.906206578E-3,-6.023801565E-3,5.938893081E-2
1.832823567E1,3.543167833E-2,-1.847318150E-2,-8.865840733E-2,9.724698172E-2
1.833816867E1,-1.271679869E-2,2.264590077E-3,-1.447764748E-1,1.453515497E-1
1.834809979E1,-3.857985578E-2,-6.387045220E-2,-6.721432865E-2,1.004271174E-1
1.835803279E1,-8.901271205E-2,-6.322762392E-2,4.025632560E-2,1.163682392E-1
1.836796579E1,-1.150429995E-1,8.565586209E-3,2.232273978E-1,2.512742170E-1
1.837789879E1,-1.201550009E-1,5.098041147E-4,2.887267381E-1,3.127308962E-1
1.838783179E1,-9.794128245E-2,-6.627153821E-2,2.735882968E-1,2.980519547E-1
1.839776479E1,-7.075834433E-2,-2.375175543E-3,2.153921288E-1,2.267292524E-1
1.840769879E1,2.099490289E-2,-7.715693414E-3,2.051887375E-1,2.064043020E-1
1.841763179E1,-1.110760840E-2,-4.212005250E-2,-5.649228930E-2,7.133622178E-2
1.842756479E1,-8.889651692E-2,2.347748447E-2,-2.303954995E-1,2.480642440E-1
1.843749779E1,-5.830255073E-2,3.004127640E-2,-2.392891145E-1,2.481147840E-1
1.844743079E1,7.206985652E-2,-3.384938523E-2,-1.270389462E-1,1.499291130E-1
1.845736379E1,1.938411557E-1,-1.723941900E-2,1.347192639E-1,2.366872859E-1
1.846729779E1,1.086354927E-1,-5.227944352E-2,8.630431831E-2,1.482674807E-1
1.847723079E1,-5.669462124E-2,-6.024082962E-2,5.971936762E-2,1.020276458E-1
1.848716379E1,-4.346915133E-2,4.775263879E-2,1.278511244E-1,1.432333468E-1
1.849709679E1,1.807142480E-1,5.223982863E-2,3.360120016E-1,3.850853209E-1
1.850702979E1,1.658927440E-1,4.940422140E-3,2.004191637E-1,2.602165472E-1
1.851696279E1,8.761687204E-4,3.716099236E-2,-1.937767267E-3,3.722179425E-2
1.852689579E1,-5.405401865E-2,7.350863703E-3,-1.375224191E-1,1.479469090E-1
1.853682979E1,7.137676047E-2,-1.151502959E-1,-6.954268992E-2,1.522840054E-1
1.854676279E1,2.007138634E-1,-1.484766660E-1,8.166338325E-2,2.626790503E-1
1.855669579E1,2.500196871E-1,-5.615658604E-2,6.386153519E-2,2.640865422E-1
1.856662879E1,1.447195376E-1,6.249562562E-2,-2.004302734E-1,2.549936122E-1
1.857656179E1,3.716641931E-2,5.680102229E-2,-1.512148440E-1,1.657517056E-1
1.858649479E1,2.983053910E-2,1.277602002E-2,7.609566450E-3,3.333156540E-2
1.859642879E1,1.393380161E-1,-1.058316797E-2,2.051770431E-1,2.482432379E-1
1.860636179E1,1.404415684E-1,-1.073230851E-2,2.301189262E-1,2.698031445E-1
1.861629479E1,2.923876433E-2,-2.414435942E-2,1.357255697E-1,1.409229779E-1
1.862622779E1,-3.586886734E-2,3.190588038E-2,6.528708637E-2,8.103680950E-2
1.863616079E1,2.212043708E-2,8.124521596E-2,6.864104927E-2,1.086355950E-1
1.864609379E1,2.818014421E-2,4.532492967E-2,-1.180903673E-2,5.466189830E-2
1.865602779E1,3.337736875E-3,-8.489581542E-2,-7.409825563E-2,1.127341628E-1
1.866596079E1,-5.906162895E-2,-8.596812168E-2,-2.132286590E-1,2.373715547E-1
1.867589379E1,-7.377453916E-2,1.117892067E-1,-2.941734195E-1,3.232298100E-1
1.868582679E1,1.126895500E-2,1.604873768E-1,-1.752106476E-1,2.378696250E-1
1.869575979E1,7.344824625E-2,4.549806207E-2,2.971730411E-2,9.136649656E-2
1.870569279E1,3.159658095E-2,-2.892476885E-2,6.641442955E-2,7.903077016E-2
1.871562679E1,-2.769319905E-2,2.765747622E-2,-1.855438471E-2,4.331413691E-2
1.872555979E1,-6.442372670E-2,1.354388917E-1,6.637583792E-2,1.640117734E-1
1.873549279E1,-5.530804541E-2,1.031613842E-1,1.254140049E-1,1.715515191E-1
1.874542579E1,8.990664169E-2,-6.582099197E-2,2.028861040E-1,2.314700378E-1
1.875535879E1,2.005090281E-1,-4.276627947E-2,8.731062412E-3,2.052049133E-1
1.876529179E1,1.392700605E-1,1.105528495E-1,-3.444027561E-1,3.875968791E-1
1.877522579E1,4.697841262E-2,1.301987449E-1,-3.283960032E-1,3.563742687E-1
1.878515879E1,9.135105014E-3,6.265039410E-2,-2.770475096E-1,2.841898038E-1
1.879509179E1,1.267674343E-1,-2.771174569E-2,-5.238169670E-2,1.399348613E-1
1.880502479E1,1.322892524E-1,4.603805244E-3,5.499189377E-2,1.433378865E-1
1.881495779E1,3.878450833E-2,5.483003553E-2,2.133964741E-1,2.237155025E-1
1.882489179E1,-2.361339569E-2,2.510633603E-2,2.783338970E-1,2.804597632E-1
1.883482479E1,6.449223049E-3,-4.192311097E-2,2.723925412E-1,2.756752368E-1
1.884475779E1,1.456676636E-2,-4.432613388E-2,1.056246883E-1,1.154710856E-1
1.885469079E1,-6.187267788E-4,-3.381828535E-2,3.007223010E-3,3.395736499E-2
1.886462379E1,-5.169347942E-2,-3.330270711E-2,1.661135495E-2,6.369633607E-2
1.887455679E1,-1.015388915E-1,-5.605769500E-2,1.393508434E-2,1.168195114E-1
1.888449079E1,-3.050665995E-2,-1.007531536E-1,1.405664796E-1,1.756154590E-1
1.889442379E1,-2.921415120E-3,-1.199860346E-1,2.216422176E-1,2.520524862E-1
1.890435679E1,-3.604178047E-2,-4.851920877E-2,2.392113465E-1,2.467289846E-1
1.891428979E1,-3.084247286E-2,-6.375211917E-2,1.400127482E-1,1.569049410E-1
1.892422279E1,-2.412614169E-2,-1.248545360E-1,1.628151351E-1,2.065901597E-1
1.893415579E1,-1.401785534E-1,-2.984495614E-2,1.345923793E-1,1.966109275E-1
1.894408979E1,-1.308027075E-1,3.512510151E-2,3.847877204E-2,1.407967931E-1
1.895402279E1,3.610757992E-2,-4.036128312E-2,1.392730755E-1,1.494315230E-1
1.896395579E1,1.761364080E-2,-1.080566549E-1,9.917462468E-2,1.477230083E-1
1.897388879E1,-9.388137789E-2,-9.535091110E-2,1.447068930E-2,1.345916424E-1
1.898382179E1,-1.105778464E-1,-5.230952013E-2,-1.044388729E-1,1.608453424E-1
1.899375479E1,-6.036930392E-2,6.310238387E-2,-7.539633751E-2,1.153731833E-1
1.900368879E1,-1.984117415E-2,8.449303363E-2,3.539436579E-2,9.373103036E-2
1.901362179E1,2.498378204E-2,-6.012666274E-2,1.391917992E-1,1.536676996E-1
1.902355479E1,-8.587677721E-3,-9.070445772E-2,3.258243978E-2,9.676085077E-2
1.903348779E1,-5.468268570E-2,5.095939804E-2,-3.280112565E-2,8.162701885E-2
1.904342079E1,-2.301443981E-2,1.155015309E-1,-4.872777164E-2,1.274545558E-1
1.905335379E1,5.884484343E-2,6.133498985E-2,-2.686971009E-2,8.914414114E-2
1.906328779E1,1.015692605E-1,-2.997977100E-3,-2.996054828E-2,1.059383641E-1
1.907322079E1,4.322833741E-2,-3.303188967E-2,-9.109845042E-2,1.061071278E-1
1.908315379E1,-2.303839512E-2,-4.220123744E-2,-2.917117417E-2,5.623761636E-2
1.909308679E1,-7.295052029E-2,-4.861196022E-2,-2.903551877E-2,9.234696767E-2
1.910301979E1,-5.837074388E-3,2.474618409E-2,9.128731549E-2,9.476190708E-2
1.911295279E1,5.666461771E-2,3.914838787E-2,2.157564104E-1,2.264824580E-1
1.912288679E1,2.878224296E-2,-3.458682876E-3,1.457436043E-1,1.485987153E-1
1.913281979E1,-2.710482297E-2,-4.638859302E-2,-3.053825319E-2,6.179933574E-2
1.914275279E1,8.554202411E-3,-1.919116477E-2,-3.241520941E-2,3.862927627E-2
1.915268579E1,1.130409312E-1,4.586364096E-2,6.901468635E-3,1.221857436E-1
1.916261879E1,1.776627688E-1,1.600949373E-3,-5.417913079E-2,1.857471418E-1
1.917255279E1,7.056584302E-3,-2.038125588E-2,-2.763879436E-1,2.772282207E-1
1.918248579E1,-7.499713713E-2,4.945098085E-2,-1.584314775E-1,1.821277111E-1
1.919241879E1,-5.597265456E-3,4.003129916E-2,2.946938217E-2,5.002278259E-2
1.920235179E1,3.652357277E-2,1.837754298E-2,2.909106731E-2,5.017963383E-2
1.921228479E1,6.977116987E-2,1.083140603E-1,1.686623508E-1,2.122426450E-1
1.922221779E1,2.501239685E-2,8.590511793E-2,1.440245229E-1,1.695534502E-1
1.923215179E1,-1.768912470E-2,2.351927379E-2,-2.009103298E-2,3.563300406E-2
1.924208479E1,-1.751880627E-2,5.711414069E-2,-1.078039455E-1,1.232502508E-1
1.925201779E1,3.065274898E-2,8.695376124E-3,-4.877162576E-2,5.825694864E-2
1.926195079E1,-2.753320461E-2,-7.830603993E-2,-1.389210731E-1,1.618300893E-1
1.927188379E1,-4.809468264E-2,5.516738333E-3,-1.564048326E-1,1.637253938E-1
1.928181679E1,2.412159182E-3,8.954638012E-2,-2.251587331E-2,9.236523835E-2
1.929175079E1,7.116737533E-3,5.590617903E-2,1.842457652E-2,5.929261190E-2
1.930168379E1,4.384828845E-2,2.887066383E-2,1.145989949E-1,1.260520418E-1
1.931161679E1,1.341293712E-1,1.825988604E-2,2.549046886E-1,2.886182807E-1
1.932154979E1,1.753210138E-1,-2.199978344E-2,1.914518738E-1,2.605288244E-1
1.933148279E1,9.532644415E-2,-4.258983973E-2,4.331149578E-2,1.130349993E-1
1.934141579E1,-2.273313392E-2,7.387364946E-2,-1.149509972E-1,1.385201907E-1
1.935134942E1,5.130710637E-2,6.986494459E-2,-1.661363536E-1,1.873894811E-1
1.936128242E1,1.380324242E-1,-4.649581634E-2,-7.779135704E-2,1.651251232E-1
1.937121542E1,3.051212344E-2,-8.824106231E-2,-5.619525075E-2,1.089742215E-1
1.938114842E1,-4.603776008E-2,-3.136373386E-2,1.418476045E-2,5.748362013E-2
1.939108142E1,-1.238378149E-2,4.670478120E-2,1.662217230E-1,1.731021543E-1
1.940101542E1,-1.755922515E-2,3.841883808E-2,2.463063580E-1,2.499022919E-1
1.941094842E1,-4.259166699E-3,8.389402293E-3,2.629720920E-1,2.631403499E-1
1.942088142E1,4.490937537E-2,-7.830667946E-2,2.599455732E-1,2.751735617E-1
1.943081442E1,-6.579597685E-3,-1.106881578E-1,7.590738416E-2,1.343766734E-1
1.944074742E1,-6.058362264E-2,4.229364172E-3,-2.446416557E-2,6.547334000E-2
1.945068042E1,-5.992032912E-2,1.903400257E-2,-9.773971796E-2,1.162144206E-1
1.946061442E1,-7.114972405E-2,-2.959794782E-2,-1.816238737E-1,1.972955987E-1
1.947054742E1,-3.713771313E-2,-3.299404722E-2,-7.736334085E-2,9.193967259E-2
1.948048042E1,3.850241672E-2,-1.981000118E-3,1.835633951E-1,1.875683355E-1
1.949041342E1,-4.799020020E-2,-4.732893493E-2,9.562653422E-2,1.169936812E-1
1.950034642E1,-1.392652548E-1,-4.924978182E-2,6.675649166E-2,1.621011455E-1
1.951027942E1,-1.508788118E-1,-2.393729489E-2,2.018651801E-1,2.531540260E-1
1.952021342E1,-1.469687422E-1,-5.934353784E-2,1.654925752E-1,2.291489889E-1
1.953014642E1,-9.251333043E-2,-4.488183863E-2,1.310144681E-1,1.665469501E-1
1.954007942E1,-9.401706984E-2,1.032676756E-2,7.959346890E-2,1.236162281E-1
1.955001242E1,-1.063961005E-1,-4.020655118E-3,8.714690208E-3,1.068280941E-1
1.955994542E1,-6.734892424E-2,-6.431279406E-3,-7.545597911E-2,1.013451712E-1
1.956987942E1,-6.583703527E-2,1.174055122E-2,-8.296555817E-2,1.065628434E-1
1.957981242E1,-7.526196118E-2,-2.757725973E-2,-4.853364408E-2,9.370369610E-2
1.958974542E1,-5.883866731E-2,-5.151671078E-2,-4.788343370E-2,9.169941921E-2
1.959967842E1,-3.003002051E-2,1.454531439E-3,-1.471802652E-2,3.347443948E-2
1.960961142E1,-5.244042467E-2,4.073203314E-2,1.067625564E-1,1.257272449E-1
1.961954442E1,-1.279666435E-1,1.978993792E-2,1.113456041E-1,1.707774781E-1
1.962947842E1,-1.238149924E-1,1.633284476E-2,7.598456740E-2,1.461867595E-1
1.963941142E1,-6.041547865E-2,3.266777258E-2,1.371230543E-2,7.003742389E-2
1.964934442E1,8.863958661E-3,7.378378507E-2,3.725845814E-2,8.313127814E-2
1.965927742E1,1.785438163E-2,2.591760065E-2,-1.579917669E-3,3.151185661E-2
1.966921042E1,1.703485781E-2,-4.861334894E-2,-1.611434162E-1,1.691763714E-1
1.967914442E1,7.138666419E-2,-5.040267002E-2,-1.240855175E-1,1.517685759E-1
1.968907742E1,3.580208117E-2,4.773290444E-2,-1.834891355E-1,1.929468373E-1
1.969901042E1,-1.548594866E-2,1.511052452E-1,-1.238112831E-1,1.959638833E-1
1.970894342E1,2.318786457E-4,8.957912453E-2,2.072837949E-3,8.960340382E-2
1.971887642E1,3.957468644E-3,-4.770618998E-2,1.086681640E-1,1.187447346E-1
1.972880942E1,-1.910047811E-2,-5.261138264E-2,1.024157363E-1,1.167123339E-1
1.973874342E1,6.662047081E-2,4.748684630E-2,2.293810076E-1,2.435342570E-1
1.974867642E1,9.956313562E-2,8.599182118E-2,1.837545991E-1,2.259937255E-1
1.975860942E1,8.707666241E-2,2.580314141E-2,-6.404279888E-2,1.111288771E-1
1.976854242E1,1.124638841E-1,-4.315150134E-2,-1.592202669E-1,1.996528755E-1
1.977847542E1,1.188343890E-1,-1.243161902E-2,-1.981820190E-1,2.314136336E-1
1.978840842E1,2.001147796E-1,7.493510183E-2,-9.581773818E-2,2.341841870E-1
1.979834242E1,1.798021371E-1,7.340832073E-2,7.713179111E-2,2.089662730E-1
1.980827542E1,-3.509769268E-2,-4.759428889E-2,-1.022093296E-3,5.914481415E-2
1.981820842E1,-9.069018686E-2,-1.491582686E-1,1.286182791E-1,2.168307192E-1
1.982814142E1,-5.642981546E-2,-1.289231749E-1,2.673791385E-1,3.021541209E-1
1.983807442E1,-7.399295093E-2,-6.380313613E-2,3.867892224E-1,3.989382151E-1
1.984800842E1,-1.526476311E-1,6.801883243E-3,2.274531806E-1,2.740118870E-1
1.985794142E1,-6.048747249E-2,-6.114437062E-2,2.157242507E-1,2.322376385E-1
1.986787442E1,-5.172266068E-2,-7.052648395E-2,1.178178871E-1,1.467319770E-1
1.987780742E1,-4.807706790E-2,-2.482680257E-2,-5.482466340E-2,7.702933403E-2
1.988774042E1,8.301010665E-2,-1.530000720E-2,-5.613327026E-4,8.441020744E-2
1.989767342E1,1.112928147E-1,-1.976702414E-2,4.133981466E-3,1.131101925E-1
1.990760742E1,6.185486214E-2,-9.288590770E-2,-2.950855851E-2,1.154321049E-1
1.991754042E1,-2.806508197E-2,-9.463506572E-2,-1.151948261E-1,1.517013265E-1
1.992747342E1,-6.154505108E-3,1.505639758E-2,2.532955348E-2,3.010248031E-2
1.993740642E1,4.229009684E-2,6.663793936E-2,1.097545767E-1,1.351855553E-1
1.994733942E1,1.641629549E-2,7.049827114E-2,1.055796647E-1,1.280100254E-1
1.995727342E1,-6.162026089E-2,3.048654187E-2,-4.613336205E-2,8.279355580E-2
1.996720642E1,8.012814196E-2,-4.282975830E-2,1.002160138E-1,1.352706796E-1
1.997713942E1,1.807017130E-1,1.776804384E-3,1.820448732E-1,2.565084833E-1
1.998707242E1,9.026421720E-2,6.219646744E-3,-3.922663093E-2,9.861562496E-2
1.999700542E1,-2.123452909E-4,-2.476971913E-2,-1.291702563E-1,1.315239110E-1
2.000693942E1,1.428449202E-2,-1.852173166E-2,-1.238457817E-1,1.260352288E-1
2.001687242E1,1.200047274E-1,-4.760801157E-2,-8.687559128E-2,1.556117789E-1
2.002680542E1,2.065301619E-1,4.731837340E-2,4.517675757E-2,2.166441221E-1
2.003673842E1,1.194205358E-1,1.780192297E-1,4.508437157E-2,2.190541282E-1
2.004667142E1,6.907114852E-3,7.739376465E-2,-4.433241963E-2,8.945874173E-2
2.005660442E1,4.167440331E-2,-2.859045429E-2,-4.135677159E-2,6.530354143E-2
2.006653842E1,1.011419387E-1,-4.371999688E-3,4.907100320E-2,1.125023088E-1
2.007647142E1,5.063825799E-2,-9.031517934E-3,-3.424597263E-2,6.179472575E-2
2.008640442E1,-1.554332446E-2,1.882578688E-2,-1.025338501E-1,1.054001689E-1
2.009633742E1,-4.589000825E-2,1.136169184E-1,-6.659218490E-2,1.394604464E-1
2.010627042E1,-2.121598246E-2,2.253579039E-2,-4.498204529E-2,5.460186955E-2
2.011620442E1,2.945569603E-2,-7.197332265E-2,1.601318479E-2,7.939911390E-2
2.012613742E1,-7.280898113E-3,4.369046845E-2,6.578000665E-2,7.930244501E-2
2.013607042E1,-1.163235946E-2,1.010801774E-1,9.995288908E-2,1.426292189E-1
2.014600342E1,-1.909711596E-2,3.207239812E-2,-6.578702331E-3,3.790274243E-2
2.015593642E1,-1.203055484E-2,-5.410644259E-2,-8.461973548E-2,1.011570117E-1
2.016586942E1,5.376823599E-2,-5.421271574E-2,2.254978716E-2,7.961491474E-2
2.017580342E1,3.025554031E-2,3.728703640E-2,1.599681258E-2,5.061243737E-2
2.018573642E1,2.134007134E-2,6.739836976E-2,-8.621719480E-3,7.121989145E-2
2.019566942E1,7.739475137E-2,8.561803792E-2,6.244533956E-2,1.312242980E-1
2.020560242E1,1.452602588E-1,6.808483288E-2,1.523907191E-1,2.212668491E-1
2.021553542E1,6.565458387E-2,2.838969380E-3,-1.121495962E-2,6.666602920E-2
2.022546942E1,-4.123346843E-3,-2.695518907E-2,-1.499249482E-1,1.523846262E-1
2.023540242E1,9.109329756E-2,-2.399722885E-2,-3.114811778E-2,9.921724192E-2
2.024533542E1,1.672309158E-1,-7.014001954E-2,-4.851434827E-3,1.814093106E-1
2.025526842E1,7.514492551E-2,-6.651353985E-2,-7.941805243E-2,1.279767083E-1
2.026520142E1,-9.048144126E-2,6.938598454E-2,-1.444554627E-2,1.149346765E-1
2.027513442E1,-8.327482106E-2,1.330335116E-1,1.544167793E-1,2.201752774E-1
2.028506842E1,1.002401884E-1,5.459468510E-2,1.779541612E-1,2.114151331E-1
2.029500142E1,1.641308500E-1,4.363875713E-2,1.582455361E-1,2.321312705E-1
2.030493442E1,-4.824994449E-3,2.231933378E-2,-6.147762537E-3,2.364800659E-2
2.031486742E1,-1.043608674E-1,-3.109150942E-2,-1.033939755E-1,1.501605367E-1
2.032480042E1,1.342263071E-2,3.367915817E-2,-6.391708374E-2,7.348364651E-2
2.033473442E1,1.629199099E-1,-8.102340549E-3,9.243804753E-2,1.874922334E-1
2.034466742E1,1.555067003E-3,-1.454624629E-1,-7.306680679E-2,1.627897558E-1
2.035459975E1,-2.096523375E-1,-5.898605369E-2,-1.550745910E-1,2.673604046E-1
2.036453275E1,-9.619128389E-2,6.282599330E-2,1.835242188E-1,2.165202240E-1
2.037446575E1,3.233347630E-2,-2.369726669E-2,3.027278960E-1,3.053705833E-1
2.038439975E1,-5.374269096E-2,-1.066885161E-1,1.904549235E-1,2.248194702E-1
2.039433275E1,-1.322077752E-1,-7.990282316E-2,1.610861135E-1,2.231862292E-1
2.040426575E1,-8.419913795E-2,-1.016452926E-1,1.834751022E-1,2.260185246E-1
2.041419875E1,-1.313772513E-2,-7.500004247E-2,1.635109538E-1,1.803702808E-1
2.042413175E1,-2.519685823E-2,1.150023066E-2,2.040456069E-1,2.059168440E-1
2.043406475E1,-1.553161724E-1,1.300073583E-2,1.742879570E-2,1.568307861E-1
