"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.963920225E1,9.285993327E-2,4.904648144E-2,2.435137278E-1,2.651932506E-1
1.964913525E1,3.379157089E-2,-4.821930142E-2,-3.964646101E-2,7.098459807E-2
1.965906825E1,1.073507589E-1,-7.397510779E-2,-4.436399460E-2,1.377122581E-1
1.966900125E1,1.122412056E-1,3.306667146E-2,-8.677326500E-2,1.456746118E-1
1.967893425E1,4.327927214E-2,5.228578409E-2,-7.227743268E-2,9.915102566E-2
1.968886725E1,5.890199083E-2,3.056878662E-2,1.019169688E-2,6.713989815E-2
1.969880025E1,7.274438767E-2,-7.278139872E-2,-7.928239703E-3,1.032072426E-1
1.970873325E1,6.434266968E-2,-1.327812865E-1,6.017194211E-2,1.593471424E-1
1.971866625E1,4.253475714E-2,-2.764277595E-2,1.255753881E-1,1.354345108E-1
1.972859858E1,7.273570821E-4,5.079962287E-2,1.227155149E-1,1.328165213E-1
1.973853158E1,-6.259544855E-2,2.286804928E-2,4.126672447E-2,7.838418466E-2
1.974846458E1,-5.071750604E-2,-9.340789961E-3,6.205708444E-2,8.068827365E-2
1.975839658E1,6.545760579E-2,-9.706828401E-2,6.788851261E-2,1.353358787E-1
1.976832958E1,1.253691550E-1,-1.081476796E-1,3.375773013E-2,1.689761224E-1
1.977826258E1,4.544651521E-2,1.119443589E-1,-4.541123092E-2,1.290701559E-1
1.978819558E1,-4.201242719E-2,6.492330733E-2,5.689340830E-4,7.733306898E-2
1.979812858E1,-1.315043368E-2,-6.615552580E-2,3.697545290E-2,7.691990391E-2
1.980806158E1,1.386855399E-2,-1.012034623E-1,-3.664566994E-2,1.085236504E-1
1.981799458E1,4.526516930E-2,-8.095020566E-2,1.142569327E-1,1.471615372E-1
1.982792758E1,-6.782448560E-2,3.667996751E-2,3.373434126E-2,8.416404603E-2
1.983786058E1,-1.752971864E-1,9.028694825E-2,6.219157040E-2,2.067574134E-1
1.984779358E1,-9.111248374E-2,-1.517156032E-2,3.084406257E-3,9.241847487E-2
1.985772658E1,-4.001331897E-2,-9.496103886E-2,4.143746316E-2,1.110663223E-1
1.986765958E1,-8.179189408E-2,-8.385224274E-2,7.829831064E-2,1.408961958E-1
1.987759158E1,-2.981612206E-2,5.884932021E-2,1.656001639E-1,1.782572801E-1
1.988752458E1,-9.402005740E-2,7.916336965E-2,-4.706248462E-2,1.316111232E-1
1.989745758E1,-9.624002592E-2,-8.022219077E-2,-6.285756826E-3,1.254482093E-1
1.990739058E1,-9.240145675E-2,-9.835855437E-2,-6.997596860E-2,1.520166787E-1
1.991732358E1,-1.223042455E-1,-4.003319951E-2,-9.624166131E-2,1.606967420E-1
1.992725658E1,-8.973820534E-2,-8.625702895E-3,2.237670958E-2,9.288738008E-2
1.993718958E1,-6.263081507E-2,5.895807842E-2,1.266068369E-1,1.530619651E-1
1.994712258E1,-3.954110149E-2,3.433678720E-2,1.133126074E-1,1.248289256E-1
1.995705558E1,2.699029977E-2,-7.044464121E-2,1.212519568E-1,1.428039243E-1
1.996698858E1,-9.819457652E-3,-1.359294914E-4,2.125696778E-2,2.341578324E-2
1.997692158E1,-5.436094265E-2,6.670030357E-2,-8.068046629E-2,1.179549924E-1
1.998685458E1,2.368915368E-2,5.743975751E-3,-6.032338500E-2,6.506212445E-2
1.999678658E1,9.622479575E-2,-2.000604736E-2,-3.802327394E-2,1.053813200E-1
2.000671958E1,4.847205645E-2,-1.412285306E-3,-8.757257938E-2,1.001024049E-1
2.001665258E1,6.158915187E-2,-1.651878621E-2,5.387449086E-2,8.347786947E-2
2.002658558E1,9.042278638E-2,2.597453792E-2,9.412146091E-2,1.330781963E-1
2.003651858E1,5.558951575E-2,-2.610493083E-2,1.640904129E-2,6.356821777E-2
2.004645158E1,6.224112555E-2,-8.233759462E-2,8.404553890E-2,1.331055589E-1
2.005638458E1,5.551077020E-2,4.830904705E-2,4.330974162E-2,8.538702099E-2
2.006631758E1,2.525676479E-2,3.180602090E-2,-7.946073711E-2,8.923864564E-2
2.007625058E1,1.091028223E-1,-4.449254198E-2,1.020771825E-1,1.558934358E-1
2.008618358E1,7.800988759E-2,-3.211400472E-4,1.972207367E-2,8.046493573E-2
2.009611658E1,-1.364936563E-2,1.882386826E-2,-1.383685112E-1,1.403085460E-1
2.010604958E1,7.544589266E-2,-1.842298681E-2,-1.415084660E-2,7.894134292E-2
2.011598158E1,1.241487040E-1,1.657804409E-2,5.870487571E-2,1.383256834E-1
2.012591458E1,1.614221639E-1,-1.878022428E-2,1.896211106E-1,2.497318109E-1
2.013584758E1,2.254442417E-1,-6.949745622E-2,2.079632413E-1,3.144896060E-1
2.014578058E1,2.393406065E-2,-4.419924930E-2,-8.831692994E-2,1.016183695E-1
2.015571358E1,-1.118248747E-1,7.112289081E-2,-1.503050172E-1,2.003867920E-1
2.016564658E1,3.679395167E-2,1.243678832E-1,-5.839555800E-2,1.422364456E-1
2.017557958E1,1.214464681E-1,-8.678846776E-2,-4.538141012E-2,1.560158810E-1
2.018551258E1,1.340855902E-1,-2.377089410E-1,9.260878623E-2,2.882028338E-1
2.019544558E1,1.785941572E-1,-3.106134145E-2,1.921102703E-1,2.641345033E-1
2.020537858E1,8.734247318E-2,2.162951582E-1,8.354911029E-2,2.477756181E-1
2.021531158E1,-1.005809714E-2,1.291998578E-1,-5.104794681E-2,1.392826674E-1
2.022524458E1,4.099360468E-2,-9.704506874E-2,-3.714969993E-2,1.117064062E-1
2.023517758E1,9.849746229E-2,-9.130781729E-2,-5.872124791E-2,1.465846258E-1
2.024510958E1,1.524244410E-1,-6.850575931E-2,1.867454499E-1,2.505995059E-1
2.025504258E1,1.247316988E-1,-3.360786782E-2,7.087994814E-3,1.293743604E-1
2.026497558E1,6.445166543E-3,1.739780545E-2,-9.270760417E-3,2.074055942E-2
2.027490858E1,-8.078158658E-2,1.683340296E-2,-7.442628443E-2,1.111229049E-1
2.028484158E1,1.357893318E-1,-2.948744458E-2,1.880791998E-1,2.338419069E-1
2.029477458E1,1.702864149E-1,2.443725559E-1,3.881557167E-2,3.003698683E-1
2.030470758E1,3.179152164E-2,1.204479921E-1,-3.829107642E-2,1.303250788E-1
2.031464058E1,1.803269065E-1,-3.328611929E-1,7.515601695E-2,3.859569844E-1
2.032457358E1,1.777020365E-1,-3.631330689E-1,-1.393449962E-2,4.045217050E-1
2.033450658E1,-1.339589249E-1,1.518204876E-2,-9.747425437E-2,1.663632124E-1
2.034443958E1,-9.566428531E-2,2.845237595E-1,-2.877356350E-2,3.015515597E-1
2.035437258E1,2.590414475E-1,1.209570379E-1,3.201262861E-1,4.292014860E-1
2.036430558E1,9.873961011E-2,2.274903104E-1,-4.047968924E-2,2.512766546E-1
2.037423758E1,-1.657241980E-1,-5.042920176E-2,-1.964459807E-1,2.619134161E-1
2.038417058E1,1.463637289E-1,-4.703981570E-1,1.090628511E-1,5.045705825E-1
2.039410358E1,3.622174680E-1,-2.412630979E-1,2.870117497E-1,5.213301459E-1
2.040403658E1,-5.561286807E-2,1.173465832E-1,-5.947787762E-3,1.299937993E-1
2.041396958E1,-1.996038243E-1,2.604490550E-1,-8.109152555E-2,3.380106987E-1
2.042390258E1,-1.437634813E-2,1.901984866E-1,5.335058033E-2,1.980616775E-1
2.043383558E1,-3.190744269E-2,-1.345790769E-1,-4.166316569E-2,1.444487183E-1
2.044376858E1,1.494850731E-2,-2.849522325E-1,-2.050852418E-2,2.860801151E-1
2.045370158E1,9.557520663E-2,-1.085826942E-1,9.883782506E-2,1.751962821E-1
2.046363458E1,-5.315294445E-2,6.503796757E-2,1.684740704E-1,1.882516537E-1
2.047356758E1,-1.681062806E-1,5.176355464E-2,8.750533640E-2,1.964595914E-1
2.048350058E1,-9.445181946E-2,-8.926779684E-3,1.175951082E-1,1.510941530E-1
2.049343358E1,-3.244589816E-2,7.308800295E-3,1.020280659E-1,1.073120734E-1
2.050336658E1,-8.048144169E-3,2.797919185E-2,-2.130257607E-2,3.607502665E-2
2.051329858E1,6.918568086E-2,4.871252320E-2,-1.031542397E-1,1.334180104E-1
2.052323158E1,1.381245818E-1,-3.692826404E-2,-4.563459456E-2,1.500820209E-1
2.053316458E1,4.130100377E-2,-1.415214304E-1,-1.494682807E-1,2.099401226E-1
2.054309758E1,-2.757965343E-2,-1.004029968E-1,-1.539086562E-1,1.858205411E-1
2.055303058E1,-9.674826773E-2,3.943024194E-3,3.219301522E-2,1.020400165E-1
2.056296358E1,-1.644462525E-1,6.020659600E-2,1.676735866E-1,2.424496562E-1
2.057289658E1,-1.122937301E-1,1.115550349E-1,9.520319581E-2,1.847107363E-1
2.058282958E1,7.942839470E-3,-3.323007373E-2,2.938021213E-1,2.957820363E-1
2.059276258E1,-3.150233114E-3,4.257015106E-2,1.407904279E-1,1.471192928E-1
2.060269558E1,-5.130200833E-2,5.355592724E-3,-1.360015583E-1,1.454544681E-1
2.061262858E1,1.161579356E-1,-1.550190790E-1,-1.236276805E-2,1.941041445E-1
2.062256158E1,1.862147603E-1,-9.857027840E-2,1.008200312E-1,2.335737901E-1
2.063249458E1,-4.122223081E-2,-3.938123496E-2,-3.004439735E-1,3.058050608E-1
2.064242758E1,-4.098325328E-2,2.692702194E-2,-9.125983357E-2,1.036004285E-1
2.065235958E1,2.152834254E-2,8.899710730E-2,3.724325538E-2,9.884844314E-2
2.066229258E1,8.382029319E-2,-2.612518595E-2,1.083962685E-1,1.394923579E-1
2.067222558E1,1.718218755E-1,-3.857422784E-2,3.006351775E-1,3.484138888E-1
2.068215858E1,3.659590465E-2,1.640430870E-2,1.271868807E-1,1.333599048E-1
2.069209158E1,-4.555244118E-2,-7.026859433E-2,4.043349624E-3,8.383942344E-2
2.070202458E1,5.042811454E-2,-2.430689374E-2,-5.099649131E-2,7.572623024E-2
2.071195758E1,7.177216016E-2,3.461788296E-2,5.217412055E-2,9.524589046E-2
2.072189058E1,4.089771948E-2,-6.828669886E-2,-1.787084520E-2,8.157857444E-2
2.073182346E1,1.461646495E-1,1.355007260E-2,5.935274720E-2,1.583365335E-1
2.074175646E1,8.463688427E-2,6.563876898E-2,1.157690227E-2,1.077305659E-1
2.075168946E1,3.031494437E-2,-2.789909413E-2,-1.454600143E-1,1.511819139E-1
2.076162246E1,1.428361037E-1,3.597574348E-2,-7.764985442E-2,1.665109802E-1
2.077155546E1,1.120621164E-1,-3.214229062E-2,-1.096727157E-1,1.600598305E-1
2.078148846E1,6.083967587E-2,-8.422300190E-2,-1.102691317E-1,1.515066388E-1
2.079142046E1,-2.238305929E-2,7.369720973E-2,7.204295933E-2,1.054631123E-1
2.080135346E1,-2.186736776E-1,1.009869144E-1,4.836465955E-2,2.456739189E-1
2.081128646E1,-1.159708978E-1,-4.356153734E-2,1.355606782E-1,1.836397402E-1
2.082121946E1,4.075381402E-3,-7.659360060E-2,1.426334703E-1,1.619490514E-1
2.083115246E1,5.984627048E-2,-3.823651459E-2,2.300616235E-1,2.407736649E-1
2.084108546E1,2.027008203E-1,-3.493167744E-2,1.164648414E-1,2.363723840E-1
2.085101846E1,1.518678592E-1,1.699132529E-1,-7.178626657E-2,2.389301744E-1
2.086095146E1,-1.880403341E-1,2.556491488E-1,-4.268765634E-1,5.319203464E-1
2.087088446E1,-4.477343674E-2,-1.934352676E-1,-1.761567271E-1,2.654299453E-1
2.088081746E1,2.289764533E-1,-2.107376721E-1,-9.099963248E-2,3.242244835E-1
2.089075046E1,3.086392117E-1,-1.462347521E-2,4.948410898E-1,5.833864185E-1
2.090068346E1,9.435134785E-2,9.801689425E-2,7.387372255E-2,1.548121936E-1
2.091061646E1,-1.124395816E-2,5.358002873E-2,3.985871494E-2,6.771974033E-2
2.092054946E1,-5.911644660E-2,-2.443677502E-2,-7.886958361E-2,1.015496009E-1
2.093048146E1,1.627853509E-1,-5.083689887E-2,2.737695605E-1,3.225418314E-1
2.094041446E1,1.024501253E-1,-8.707700958E-2,2.258136213E-2,1.363391055E-1
2.095034746E1,-1.192840947E-1,-1.312000075E-1,-1.163204151E-1,2.120673860E-1
2.096028046E1,-1.019906163E-1,2.033924272E-2,-1.645757318E-2,1.052930308E-1
2.097021346E1,-6.599405129E-2,1.089391094E-1,2.069154203E-2,1.290390804E-1
2.098014646E1,-1.033410125E-1,-2.134943145E-2,1.019929826E-1,1.467573903E-1
2.099007946E1,-4.954254460E-3,-7.361611159E-2,1.585799968E-1,1.749042364E-1
2.100001246E1,3.812995822E-2,-1.006282973E-3,2.193518633E-1,2.226435407E-1
2.100994546E1,-6.296278160E-2,2.955096910E-2,4.751330495E-2,8.423233220E-2
2.101987846E1,-2.232960295E-3,-2.591759152E-2,-3.554463923E-2,4.404689591E-2
2.102981146E1,1.264966626E-1,-6.493934149E-2,3.858986914E-2,1.473353376E-1
2.103974446E1,8.344607139E-2,-1.238142798E-1,4.298522115E-2,1.553735883E-1
2.104967746E1,-2.063568285E-2,-6.105763083E-2,-4.226250529E-2,7.707129844E-2
2.105961046E1,-4.094786849E-4,3.924134033E-2,3.581478059E-2,5.312954896E-2
2.106954346E1,3.909082021E-2,5.743174500E-2,4.190290153E-2,8.113168749E-2
2.107947546E1,5.175584363E-2,-1.433243006E-2,3.393256187E-2,6.352562205E-2
2.108940846E1,3.917248023E-2,-1.022083977E-1,3.764437437E-2,1.157503291E-1
2.109934146E1,-1.163147872E-1,-1.342403495E-1,-2.989389002E-2,1.801200872E-1
2.110927446E1,-1.888516901E-1,4.823592944E-2,2.935126841E-2,1.971120562E-1
2.111920746E1,-1.777559040E-1,1.650609593E-2,1.058106297E-1,2.075222927E-1
2.112914046E1,-1.819929792E-1,-1.134490485E-1,1.138523054E-1,2.428054335E-1
2.113907346E1,-1.103960893E-1,3.795902766E-3,7.787789583E-2,1.351542529E-1
2.114900646E1,-6.438409355E-2,9.247256437E-2,1.100077611E-1,1.574744239E-1
2.115893946E1,-1.760601018E-1,-6.115858667E-2,-9.945762992E-2,2.112566030E-1
2.116887246E1,-1.492753956E-1,-6.287980596E-2,-1.605885154E-1,2.280913962E-1
2.117880546E1,-9.850106198E-2,3.160924383E-2,-4.524926305E-2,1.129119095E-1
2.118873846E1,-1.291461548E-1,2.617915392E-2,-4.919847250E-3,1.318646362E-1
2.119867146E1,-4.368304065E-2,3.642837279E-2,3.207665563E-2,6.530043048E-2
2.120860446E1,3.890397426E-2,8.625666350E-3,5.495681047E-2,6.788352046E-2
2.121853746E1,-4.026420107E-2,7.204738129E-3,-4.316180706E-2,5.946474357E-2
2.122846946E1,-5.995214162E-2,3.688642904E-2,2.902908683E-2,7.614168251E-2
2.123840246E1,4.246938709E-2,2.483899036E-2,-3.338058472E-2,5.945492173E-2
2.124833546E1,9.649943216E-2,4.001379406E-2,4.760978401E-2,1.148039009E-1
2.125826846E1,-5.390950106E-4,1.775596568E-2,-1.042979550E-1,1.057999450E-1
2.126820146E1,-2.464580384E-2,-4.161638796E-2,-1.840340960E-1,1.902837037E-1
2.127813446E1,-1.376949850E-2,2.232985877E-2,-1.032793701E-1,1.065591383E-1
2.128806746E1,-4.465751569E-2,8.846086280E-2,1.147165239E-2,9.975578562E-2
2.129800046E1,-1.257804883E-1,8.695549713E-3,-3.708187222E-2,1.314207330E-1
2.130793346E1,-1.678432290E-1,-5.021515712E-3,8.425954700E-2,1.878729262E-1
2.131786646E1,-2.029193600E-1,1.799413009E-2,1.648727703E-1,2.620745806E-1
2.132779946E1,-2.271784345E-1,-3.253719695E-3,5.537254751E-2,2.338519763E-1
2.133773246E1,-1.914420431E-1,-1.596938549E-2,1.016924357E-1,2.173624361E-1
2.134766546E1,-1.963854803E-1,-2.327867914E-3,7.466075778E-2,2.101116479E-1
2.135759846E1,-1.614542870E-1,-5.400673843E-2,5.870253682E-2,1.800838761E-1
2.136753146E1,-5.585274096E-2,-5.397532792E-2,9.483657539E-2,1.225840150E-1
2.137746446E1,2.544583999E-2,2.386556600E-2,1.263355261E-1,1.310638057E-1
2.138739646E1,3.293424116E-2,1.664144070E-2,-3.256255925E-2,4.921302728E-2
2.139732946E1,6.566083308E-2,1.436871020E-2,-1.856140137E-2,6.973041270E-2
2.140726246E1,3.554801052E-2,3.473838128E-2,-9.240998089E-2,1.049286460E-1
2.141719546E1,1.065543864E-1,1.503629778E-2,-1.131845534E-2,1.082036734E-1
2.142712846E1,1.724684313E-1,-1.241090708E-1,1.365207911E-2,2.129197044E-1
2.143706146E1,1.236035516E-1,-2.142901297E-1,2.186683238E-2,2.483470475E-1
2.144699446E1,1.539142476E-3,-9.290034302E-2,1.752527475E-2,9.455145661E-2
2.145692746E1,-5.190732306E-2,1.662545587E-1,5.263663530E-3,1.742488297E-1
2.146686046E1,-7.130349669E-2,2.882198759E-1,1.470446098E-1,3.313261275E-1
2.147679346E1,-1.348659651E-1,8.691919872E-2,9.392908752E-2,1.859205452E-1
2.148672646E1,-5.728168169E-2,-5.549967877E-2,2.060032547E-2,8.237583875E-2
2.149665946E1,4.905296819E-2,-2.824164778E-1,2.761160481E-1,3.980016742E-1
2.150659246E1,-3.209782437E-2,-2.860315554E-1,1.214799982E-1,3.124127254E-1
2.151652546E1,-7.979797527E-2,-1.770969502E-2,5.201624572E-2,9.688673787E-2
2.152645846E1,-1.029470838E-1,7.513524106E-2,5.800087094E-2,1.400268101E-1
2.153639146E1,-8.594659662E-2,-2.012427988E-2,6.460237741E-2,1.093858824E-1
2.154632446E1,-8.662567763E-2,-5.898186471E-2,-5.480478287E-2,1.182642491E-1
2.155625646E1,-1.068201150E-1,-1.419201465E-2,-8.975359082E-2,1.402414251E-1
2.156618946E1,-1.451983606E-1,1.972489221E-2,-1.495483875E-2,1.472931855E-1
2.157612246E1,-1.886592436E-1,-4.792274709E-2,5.236941755E-2,2.015724579E-1
2.158605546E1,-1.907251745E-1,-1.469744158E-1,1.162420624E-1,2.673757434E-1
2.159598846E1,-2.002840930E-1,-1.094544683E-1,1.857847524E-1,2.942957233E-1
2.160592146E1,-2.024808554E-1,3.020850677E-2,2.370402753E-1,3.132078269E-1
2.161585446E1,-1.909259167E-1,6.088353912E-2,2.180713230E-1,2.961665291E-1
2.162578746E1,-1.073220710E-1,-1.946848724E-3,2.995236218E-2,1.114403928E-1
2.163572046E1,1.125148645E-2,-4.450805537E-2,-6.563908875E-2,8.010026787E-2
2.164565346E1,7.084706669E-2,1.268873205E-3,-8.934662461E-2,1.140339258E-1
2.165558646E1,8.565620014E-2,4.354058786E-2,-2.206446826E-1,2.406591851E-1
2.166551946E1,6.148274168E-2,-4.388187340E-2,-2.760289246E-1,2.861777656E-1
2.167545246E1,7.836383600E-3,-6.940829532E-2,-1.010346240E-1,1.228288061E-1
2.168538546E1,-5.463555166E-2,4.792524129E-4,2.351048470E-2,5.948122459E-2
2.169531846E1,-1.318675494E-1,-1.172549464E-2,4.220110953E-2,1.389513277E-1
2.170525146E1,-1.896189727E-1,4.724975998E-2,1.126501179E-1,2.255613967E-1
2.171518446E1,-1.969550539E-1,7.986196574E-2,1.953309166E-1,2.886579183E-1
2.172511583E1,-1.157617776E-1,-1.615739174E-2,1.113643152E-1,1.614430586E-1
2.173504883E1,3.121650279E-2,-6.884027487E-2,1.891691208E-1,2.037115847E-1
2.174498183E1,3.061446799E-2,-5.079658963E-2,-5.191158056E-3,5.953559683E-2
2.175491483E1,-1.224395080E-2,3.766918849E-2,-1.325136942E-1,1.383067650E-1
2.176484783E1,-1.363481155E-2,7.675544970E-2,-9.086456180E-2,1.197233300E-1
2.177478083E1,-3.470302390E-2,7.200763850E-2,-1.598482579E-1,1.787200756E-1
2.178471383E1,-8.010013014E-2,7.828447832E-2,-2.432003170E-1,2.677515352E-1
2.179464683E1,-4.925842473E-2,3.992810494E-2,-2.081398273E-1,2.175840841E-1
2.180457983E1,8.220152808E-3,4.712874088E-3,-1.036208475E-1,1.040531697E-1
2.181451283E1,-5.084437234E-3,-1.451515554E-2,5.881480336E-2,6.079245296E-2
2.182444583E1,-6.542495275E-3,-1.963824836E-2,9.384488761E-2,9.610061381E-2
2.183437883E1,4.874215214E-2,9.944784497E-2,2.345411754E-1,2.593746985E-1
2.184431183E1,-1.154885573E-1,8.725164033E-2,1.328925937E-1,1.964965575E-1
2.185424483E1,-1.217765343E-1,-1.159937842E-1,7.481220067E-2,1.840677800E-1
2.186417783E1,5.980843716E-2,-9.518315082E-2,8.395490706E-2,1.403043398E-1
2.187411083E1,9.046241954E-2,-1.574135778E-2,5.525735736E-2,1.071662971E-1
2.188404383E1,1.934724888E-1,1.150912482E-1,1.132617366E-1,2.520036117E-1
2.189397583E1,1.405399844E-1,2.791380353E-1,-1.684805024E-1,3.550425463E-1
2.190390883E1,1.056872626E-1,-1.238114202E-1,-1.617310613E-1,2.294689553E-1
2.191384183E1,2.790466178E-1,-4.125803404E-1,-8.251006007E-2,5.048737092E-1
2.192377483E1,3.267207029E-1,-1.436841327E-1,1.920582300E-1,4.053121160E-1
2.193370783E1,8.312575361E-3,1.829825656E-1,5.275007129E-2,1.906155509E-1
2.194364083E1,-1.776720696E-1,1.950234262E-1,1.912039518E-2,2.645129308E-1
2.195357383E1,-9.749027940E-2,-1.054879731E-1,1.350157177E-1,1.971327245E-1
2.196350683E1,2.554856826E-2,-3.164014271E-1,2.645052320E-1,4.131895571E-1
2.197343983E1,3.979894543E-2,-1.002651304E-1,3.059444493E-1,3.244057005E-1
2.198337283E1,-5.200192918E-2,6.881663476E-2,1.816636348E-1,2.011009847E-1
2.199330583E1,-1.075512636E-1,2.178691738E-2,1.859601688E-1,2.159238951E-1
2.200323883E1,-8.480426081E-2,-7.536305863E-2,5.031938374E-2,1.241104091E-1
2.201317183E1,-1.278903921E-2,-1.498564810E-1,-9.636503756E-2,1.786245920E-1
2.202310483E1,-3.097713240E-2,-9.107976674E-2,-1.117350286E-1,1.474443056E-1
2.203303783E1,-9.081094100E-2,3.025904407E-2,-6.794581532E-2,1.173834340E-1
2.204297083E1,-1.307062467E-1,4.280361942E-2,-9.673516631E-2,1.681486401E-1
2.205290383E1,-1.129481431E-1,-6.090932626E-2,6.278330863E-2,1.428599766E-1
2.206283583E1,-5.248140086E-2,-1.201300771E-1,2.632983667E-1,2.941284800E-1
2.207276883E1,-2.950075613E-3,-3.560467369E-2,2.447954375E-1,2.473887668E-1
2.208270183E1,5.391989814E-2,-6.493178579E-2,1.397665805E-1,1.632733574E-1
2.209263483E1,4.360838816E-2,1.036233782E-1,1.980609816E-1,2.277447002E-1
2.210256783E1,-1.148104996E-1,1.096350742E-1,-2.354960257E-1,2.840064760E-1
2.211250083E1,3.223422895E-2,-1.356951825E-1,-1.858379620E-1,2.323531282E-1
2.212243383E1,2.326563619E-1,-1.135602644E-1,6.366506875E-2,2.666048713E-1
2.213236683E1,1.013220877E-1,6.393790531E-2,-1.146159518E-1,1.658042147E-1
2.214229983E1,-5.243399274E-4,4.588693846E-2,-2.529055256E-1,2.570351939E-1
2.215223283E1,1.288464850E-1,-4.569518633E-2,1.251888871E-2,1.372814238E-1
2.216216583E1,1.936762825E-1,-1.057503120E-1,1.893135470E-1,2.907460232E-1
2.217209883E1,1.351330641E-1,-1.010107052E-1,1.114754122E-1,2.022149231E-1
2.218203183E1,1.295133599E-1,-2.990401302E-2,1.959027743E-1,2.367400629E-1
2.219196483E1,3.009681582E-2,3.876548661E-2,9.232227266E-2,1.045561251E-1
2.220189783E1,4.207988030E-2,5.231116466E-2,-3.954588890E-2,7.791695325E-2
2.221183083E1,1.946681347E-1,-4.977891829E-2,4.892540753E-2,2.068026085E-1
2.222176383E1,1.536964389E-1,-6.537062846E-2,1.853508890E-2,1.680460172E-1
2.223169683E1,-3.448336045E-2,2.183478232E-3,-1.869992191E-1,1.901646067E-1
2.224162983E1,-2.426731540E-2,6.534592398E-3,-1.526123285E-1,1.546677934E-1
2.225156283E1,4.726856243E-2,2.232585708E-2,2.288541734E-2,5.706577972E-2
2.226149483E1,-8.852133580E-2,8.943709200E-2,-4.954872072E-2,1.352408816E-1
2.227142783E1,-1.341440075E-1,5.649338566E-2,-3.597616374E-2,1.499346582E-1
2.228136083E1,7.998895995E-2,3.873546481E-2,1.805175805E-1,2.012095098E-1
2.229129383E1,1.289759003E-1,-2.657559514E-2,1.041751635E-1,1.679092308E-1
2.230122683E1,7.007360796E-2,-1.418260977E-1,-7.322702050E-2,1.743191012E-1
2.231115983E1,-2.146878317E-2,3.697373528E-2,-1.181353909E-1,1.256341368E-1
2.232109283E1,-1.085630146E-1,1.632839905E-1,-1.107807630E-1,2.252109392E-1
2.233102583E1,2.247584729E-2,1.132280055E-1,-2.109616935E-2,1.173490234E-1
2.234095883E1,1.126424251E-1,-5.341358408E-2,1.529690087E-2,1.255998490E-1
2.235089183E1,6.940285010E-2,-1.054865843E-1,-1.118630826E-2,1.267647765E-1
2.236082483E1,4.036616189E-2,-2.511483276E-2,-3.513182580E-2,5.911367892E-2
2.237075783E1,-4.183911206E-3,6.117572632E-2,4.383072853E-3,6.147508382E-2
2.238069083E1,-3.295615909E-2,7.896436332E-3,4.852721214E-2,5.918912440E-2
2.239062383E1,-3.172951374E-2,-3.499732157E-2,6.437258184E-2,7.984612609E-2
2.240055683E1,-9.601114397E-2,-1.346686855E-3,-2.620605111E-2,9.953245926E-2
2.241048983E1,-4.422614649E-2,1.109446587E-1,1.278119481E-1,1.749301672E-1
2.242042283E1,-6.841626951E-2,1.982123514E-1,4.477797747E-3,2.097354831E-1
2.243035583E1,-7.478452689E-2,-8.512763011E-2,-4.743436754E-2,1.228391554E-1
2.244028883E1,1.465308314E-1,-2.152508272E-1,1.268395561E-1,2.896419793E-1
2.245022183E1,2.415579072E-1,-4.385529597E-2,2.915421724E-1,3.811434741E-1
2.246015383E1,-1.130888783E-1,6.931432417E-2,-6.074730814E-2,1.458897028E-1
2.247008683E1,-2.527773619E-1,8.969077894E-2,-1.170694435E-1,2.926535240E-1
2.248001983E1,-3.441579770E-2,8.347202755E-2,8.124296844E-2,1.214596494E-1
2.248995283E1,3.904720363E-2,-6.729258084E-2,4.051477253E-2,8.771785645E-2
2.249988583E1,-8.427580043E-2,-1.352933143E-1,-2.908463538E-2,1.620265640E-1
2.250981883E1,-1.788972440E-1,-7.446861279E-2,1.389766216E-2,1.942754313E-1
2.251975183E1,-1.618034937E-1,-5.522189034E-2,6.511751711E-2,1.829484047E-1
2.252968483E1,-1.605680136E-1,-9.496294834E-2,2.831981957E-2,1.886850835E-1
2.253961783E1,-1.142622226E-1,-4.120578095E-2,2.615500492E-1,2.883785709E-1
2.254955083E1,-8.776062218E-2,6.185885926E-3,1.688927311E-1,1.904335753E-1
2.255948383E1,-8.927728943E-2,9.295072043E-3,5.377450347E-2,1.046352235E-1
2.256941683E1,-1.261847045E-1,6.073013651E-2,2.866889834E-3,1.400676557E-1
2.257934983E1,-9.413910306E-2,4.402219743E-2,2.859580815E-2,1.077861069E-1
2.258928283E1,2.908907561E-3,-7.205507403E-2,-2.724217772E-3,7.216520491E-2
2.259921583E1,1.190989389E-1,-8.395223927E-2,1.136803973E-1,1.848127930E-1
2.260914883E1,1.445619734E-1,5.799513336E-2,9.910679698E-2,1.846178671E-1
2.261908183E1,5.919575860E-2,7.249696365E-2,-2.024042934E-1,2.229965147E-1
2.262901483E1,9.583448497E-2,5.198503621E-3,-1.043798161E-1,1.417971049E-1
2.263894783E1,2.871501095E-1,-1.367272709E-2,9.034708321E-2,3.013382224E-1
2.264887983E1,2.856283351E-1,-7.554583779E-3,3.107268870E-2,2.874128207E-1
2.265881283E1,3.106492287E-2,-8.185789453E-2,-1.753135586E-1,1.959606801E-1
2.266874583E1,-8.759438767E-2,-1.324256388E-1,-1.225652415E-1,2.005780770E-1
